Hanske : Katalog over privatarkiv og musikkmanuskripter	
	Arstal, Aksel til Nordal Wille 1901.06.25
	Arstal, Aksel til Nordal Wille 1901.06.28
	Arstal, Aksel til Nordal Wille 1901.07.01
	Arstal, Aksel til Nordal Wille 1901.07.02
	Arstal, Aksel til Nordal Wille 1901.07.07
	Arstal, Aksel til Nordal Wille 1901.10.30
	Arstal, Aksel til Nordal Wille 1901.12.31
	Arstal, Aksel til Nordal Wille 1904.09.09
	Arstal, Aksel til Nordal Wille 1905.01.03
	Arstal, Aksel til Nordal Wille 1906.04.10
	Arstal, Aksel til Nordal Wille 1907.02.16
	Arstal, Aksel til Nordal Wille 1907.11.25
	Artari, A. til Nordal Wille 1902.12.25
	Aschehoug & Co., H. til Nordal Wille 1906.08.24
	Aschehoug & Co., H. til Nordal Wille 1907.05.31
	Aschehoug, Torkel Halvorsen til Nordal Wille Udatert
	Aschehoug, Torkel Halvorsen til Nordal Wille Udatert
	Aschehoug, Torkel Halvorsen til Nordal Wille 1891.06.12
	Aschehoug, Torkel Halvorsen til Nordal Wille 1904.04.10
	Aschehoug, Torkel Halvorsen til Nordal Wille 1904.10.22
	Aschehoug, Torkel Halvorsen til Nordal Wille 1907.02.25
	Eggen, Olav til Nordal Wille 1897.11.28
	Eggen, Olav til Nordal Wille 1898.05.01
	Eggen, Olav til Nordal Wille 1899.02.27
	Astrup, Hans Rasmus til Nordal Wille Udatert
	Astrup, Hans Rasmus til Nordal Wille 1891.01.01
	Astrup, Hans Rasmus til Nordal Wille 1891.02.23
	Astrup, Hans Rasmus til Nordal Wille 1892.04.20
	Astrup, Hans Rasmus til Nordal Wille 1892.04.22
	Astrup, Hans Rasmus til Nordal Wille 1892.11.13
	Astrup, Hans Rasmus til Nordal Wille 1893.04.17
	Astrup, Hans Rasmus til Nordal Wille 1894.12.30
	Atkinson, George Francis til Nordal Wille Udatert
	Atkinson, George Francis til Nordal Wille 1902.03.24
	Atkinson, George Francis til Nordal Wille 1903.04.14
	Atkinson, George Francis til Nordal Wille 1903.09.10
	Atkinson, George Francis til Nordal Wille 1903.09.25
	Atkinson, George Francis til Nordal Wille 1903.09.25
	Atkinson, George Francis til Nordal Wille 1909.03.18
	Aubert, Andreas til Nordal Wille 1902.12.22
	Aubert, Andreas til Nordal Wille 1903.07.01
	Auensen, C. All. til Nordal Wille 1910.04.29
	Aurivillius, Carl til Nordal Wille 1891.02.02
	Aurivillius, Christopher til Nordal Wille 1895.12.06
	Aurivillius, Christopher til Nordal Wille 1895.12.17
	Aurivillius, Christopher til Nordal Wille 1896.03.21
	Aurivillius, Christopher til Nordal Wille 1901.05.14
	Aurivillius, Christopher til Nordal Wille 1905.03.23
	Aurivillius, Christopher til Nordal Wille 1905.11.06
	Aurivillius, Christopher til Nordal Wille 1907.00.15
	Aurivillius, Christopher til Nordal Wille 1907.04.11
	Austeen, Johan til Nordal Wille 1899.04.08
	Austeen, Johan til Nordal Wille 1904.02.04
	Austeen, Johan til Nordal Wille 1909.10.23
	Autran, Eug. til Nordal Wille 1895.03.08
	Autran, Eug. til Nordal Wille 1896.10.28
	Autran, Eug. til Nordal Wille 1897.03.08
	Autran, Eug. til Nordal Wille 1897.04.28
	Autran, Eug. til Nordal Wille 1898.03.17
	Autran, Eug. til Nordal Wille 1899.11.22
	Avetta, Carlo til Nordal Wille 1899.03.10
	Avetta, Carlo til Nordal Wille 1899.04.21
	Bachke, Olaf Andreas til Nordal Wille 1908.11.26 Se også Kristiania Næringsparti til Wille, Nordal.
	Baenitz, C. til Nordal Wille 1883.01.13
	Baenitz, C. til Nordal Wille 1902.01.01
	Baenitz, C. til Nordal Wille 1902.01.14
	Baenitz, C. til Nordal Wille 1902.12.10
	Baenitz, C. til Nordal Wille 1903.11.09
	Baenitz, C. til Nordal Wille 1903.11.27
	Baenitz, C. til Nordal Wille 1903.12.29
	Baenitz, C. til Nordal Wille 1905.11.17
	Baenitz, C. til Nordal Wille 1906.11.10
	Baenitz, C. til Nordal Wille 1906.11.16
	Baenitz, C. til Nordal Wille 1907.10.25
	Baenitz, C. til Nordal Wille 1908.10.26
	Baenitz, C. til Nordal Wille 1908.11.17
	Baenitz, C. til Nordal Wille 1909.02.15
	Baenitz, C. til Nordal Wille 1909.03.05
	Baenitz, C. til Nordal Wille 1909.10.10
	Baenitz, C. til Nordal Wille 1910.11.25
	Baenitz, C. til Nordal Wille 1911.10.30
	Baker, C. F. til Nordal Wille 1900.01.19
	Baker, C. F. til Nordal Wille 1903.04.08
	Bakke, M. til Nordal Wille 1897.06.25
	Balfour, Isaac Bayley til Nordal Wille 1903.03.03
	Bang, Jens Schanke til Nordal Wille 1899.05.28
	Bang, Jens Schanke til Nordal Wille 1899.11.12
	Bang, Jens Schanke til Nordal Wille 1899.11.14
	Bang, Jens Schanke til Nordal Wille 1902.02.05
	Bang, Jens Schanke til Nordal Wille 1902.04.24
	Bang, Jens Schanke til Nordal Wille 1902.04.29
	Bang, Jens Schanke til Nordal Wille 1908.02.16
	Barth, Jacob Bøckmann til Carl Theodor Koller 1891.11.05
	Barton, Ethel Sarel til Nordal Wille 1901.05.22
	Barton, Ethel Sarel til Nordal Wille 1903.08.04
	Baur, Erwin til Nordal Wille 1907.01.16
	Baur, Erwin til Nordal Wille 1907.01.22
	Bay, Jens Christian til Nordal Wille Udatert
	Bay, Jens Christian til Nordal Wille 1891.09.16
	Bay, Jens Christian til Nordal Wille 1891.10.06
	Bay, Jens Christian til Nordal Wille 1893.01.08
	Bay, Jens Christian til Nordal Wille 1893.05.31
	Bay, Jens Christian til Nordal Wille 1893.08.04
	Bay, Jens Christian til Nordal Wille 1893.08.12
	Bay, Jens Christian til Nordal Wille 1893.09.30
	Bay, Jens Christian til Nordal Wille 1893.11.02
	Bay, Jens Christian til Nordal Wille 1893.11.10
	Bay, Jens Christian til Nordal Wille 1893.12.12
	Bay, Jens Christian til Nordal Wille 1893.12.29
	Bay, Jens Christian til Nordal Wille 1894.02.28
	Bay, Jens Christian til Nordal Wille 1895.04.27
	Bay, Jens Christian til Nordal Wille 1896.04.06
	Bay, Jens Christian til Nordal Wille 1899.06.15
	Becker, W. til Nordal Wille 1901.11.23
	Behrens, Wilhelm til Nordal Wille 1886.08.26
	Benecke, Wilhelm til Nordal Wille 1898.07.05
	Bennett, Alfred W. til Nordal Wille 1886.03.27
	Bennett, Alfred W. til Nordal Wille 1886.04.24
	Bentzen, Gottfrid Eugen til Nordal Wille 1900.03.27
	Berbom, Bernhard til Nordal Wille 1906.05.27
	Berbom, Bernhard til Nordal Wille 1906.07.23
	Berbom, Bernhard til Nordal Wille 1910.04.25
	Berbom, Bernhard til Nordal Wille 1910.12.24
	Berentzen, Hugo til Nordal Wille 1907.08.23
	Berentzen, Hugo til Nordal Wille 1909.06.21
	Berg, Christian til Nordal Wille 1906.10.06
	Berg, Christian til Nordal Wille 1910.12.17
	Berg, Ernst H. til Nordal Wille 1910.03.09
	Berg, Olaf til Nordal Wille 1891.09.18
	Berg, Olaf til Nordal Wille 1893.01.27
	Berg, Olaf til Nordal Wille 1893.01.31
	Berg, Olaf til Nordal Wille 1893.02.24
	Berg, Olaf til Nordal Wille 1895.03.02
	Berg, Olaf til Nordal Wille 1898.04.14
	Berg, Olaf til Nordal Wille 1899.09.02
	Berg, Otto til Nordal Wille 1907.06.28
	Berge, Dagmar til Nordal Wille 1909.12.31
	Berge, Dagmar til Nordal Wille 1910.05.23
	Berner, Haakon til Nordal Wille Udatert
	Berner, Haakon til Nordal Wille 1902.05.17
	Berner, Haakon til Nordal Wille 1908.06.13
	Berner, Haakon til Nordal Wille 1909.04.17
	Berner, Haakon til Nordal Wille 1910.03.19
	Berner, Haakon til Nordal Wille 1910.11.08
	Berner, Haakon til Nordal Wille 1910.12.23
	Berner, Hagbard Emanuel til Nordal Wille 1900.01.03
	Birkeland, Kristian til Nordal Wille 0000.12.28 Uten år. Postkort med japansk motiv. NBdigital: URN:NBN:no-nb_digimanus_293839.
	Birkeland, Kristian til Nordal Wille 1899.05.19 Brevkort. NBdigital: URN:NBN:no-nb_digimanus_293839.
	Birkeland, Kristian til Nordal Wille 1907.05.30 NBdigital: URN:NBN:no-nb_digimanus_293840.
	Birkeland, Kristian til Nordal Wille 1910.12.27 Postkort med japansk motiv. NBdigital: URN:NBN:no-nb_digimanus_293841.
	Bonnevie, Kristine til Nordal Wille 1901.01.20 NBdigital: URN:NBN:no-nb_digimanus_300626.
	Bonnevie, Kristine til Nordal Wille 1901.02.13 NBdigital: URN:NBN:no-nb_digimanus_300627.
	Bonnevie, Kristine til Nordal Wille 1904.07.10 NBdigital: URN:NBN:no-nb_digimanus_300628.
	Bonnevie, Kristine til Nordal Wille 1907.01.27 NBdigital: URN:NBN:no-nb_digimanus_300629.
	Borchgrevink, Carsten Egeberg til Nordal Wille 1902.11.03
	Borchgrevink, Carsten Egeberg til Nordal Wille 1902.11.07
	Borchgrevink, Carsten Egeberg til Nordal Wille 1903.01.23
	Borchgrevink, Carsten Egeberg til Nordal Wille 1909.06.28
	Cramer, Carl til Nordal Wille 1888.02.12
	Cramer, Carl til Nordal Wille 1891.04.13
	Cramer, Carl til Nordal Wille 1891.12.04
	Cramer, Carl til Nordal Wille 1892.01.02
	Cramer, Carl til Nordal Wille 1892.12.26
	Cramer, Carl til Nordal Wille 1895.08.28
	Cramer, Carl til Nordal Wille 1895.12.26
	Cramer, Carl til Nordal Wille 1897.12.30
	Cramer, Carl til Nordal Wille 1898.12.28
	Cramer, Carl til Nordal Wille 1901.03
	Cranner, Barthold Hansteen til Nordal Wille 1891.02.28
	Cranner, Barthold Hansteen til Nordal Wille 1891.04.02
	Cranner, Barthold Hansteen til Nordal Wille 1891.04.24
	Cranner, Barthold Hansteen til Nordal Wille 1891.07.13
	Cranner, Barthold Hansteen til Nordal Wille 1891.07.17
	Cranner, Barthold Hansteen til Nordal Wille 1891.08.26
	Cranner, Barthold Hansteen til Nordal Wille 1891.09.07
	Cranner, Barthold Hansteen til Nordal Wille 1891.10.26
	Cranner, Barthold Hansteen til Nordal Wille 1891.11.05
	Cranner, Barthold Hansteen til Nordal Wille 1891.11.16
	Cranner, Barthold Hansteen til Nordal Wille 1891.11.21
	Cranner, Barthold Hansteen til Nordal Wille 1891.11.25
	Cranner, Barthold Hansteen til Nordal Wille 1891.11.27
	Cranner, Barthold Hansteen til Nordal Wille 1891.12.28
	Cranner, Barthold Hansteen til Nordal Wille 1892.01.19
	Cranner, Barthold Hansteen til Nordal Wille 1892.01.28
	Cranner, Barthold Hansteen til Nordal Wille 1892.02.06
	Cranner, Barthold Hansteen til Nordal Wille 1892.03.16
	Cranner, Barthold Hansteen til Nordal Wille 1892.03.20
	Cranner, Barthold Hansteen til Nordal Wille 1892.03.25
	Cranner, Barthold Hansteen til Nordal Wille 1892.04.03
	Cranner, Barthold Hansteen til Nordal Wille 1892.04.21
	Cranner, Barthold Hansteen til Nordal Wille 1892.04.25
	Cranner, Barthold Hansteen til Nordal Wille 1892.04.29
	Cranner, Barthold Hansteen til Nordal Wille 1892.05
	Cranner, Barthold Hansteen til Nordal Wille 1892.05.21
	Cranner, Barthold Hansteen til Nordal Wille 1892.06.12
	Cranner, Barthold Hansteen til Nordal Wille 1892.06.21
	Cranner, Barthold Hansteen til Nordal Wille 1892.06.21
	Cranner, Barthold Hansteen til Nordal Wille 1892.06.24
	Cranner, Barthold Hansteen til Nordal Wille 1892.07.08
	Cranner, Barthold Hansteen til Nordal Wille 1892.07.25
	Cranner, Barthold Hansteen til Nordal Wille 1892.07.26
	Cranner, Barthold Hansteen til Nordal Wille 1892.09.30
	Cranner, Barthold Hansteen til Nordal Wille 1892.10.08
	Cranner, Barthold Hansteen til Nordal Wille 1892.11.07
	Cranner, Barthold Hansteen til Nordal Wille 1892.12.05
	Cranner, Barthold Hansteen til Nordal Wille 1892.12.14
	Cranner, Barthold Hansteen til Nordal Wille 1893.01.16
	Cranner, Barthold Hansteen til Nordal Wille 1893.01.30
	Cranner, Barthold Hansteen til Nordal Wille 1893.08.08
	Cranner, Barthold Hansteen til Nordal Wille 1893.08.14
	Cranner, Barthold Hansteen til Nordal Wille 1893.08.18
	Cranner, Barthold Hansteen til Nordal Wille 1893.08.24
	Cranner, Barthold Hansteen til Nordal Wille 1893.09.02
	Cranner, Barthold Hansteen til Nordal Wille 1893.09.13
	Cranner, Barthold Hansteen til Nordal Wille 1893.09.19
	Cranner, Barthold Hansteen til Nordal Wille 1893.10.03
	Cranner, Barthold Hansteen til Nordal Wille 1893.10.23
	Cranner, Barthold Hansteen til Nordal Wille 1893.11.09
	Cranner, Barthold Hansteen til Nordal Wille 1893.11.23
	Cranner, Barthold Hansteen til Nordal Wille 1893.12.02
	Cranner, Barthold Hansteen til Nordal Wille 1894
	Cranner, Barthold Hansteen til Nordal Wille 1894.06.09
	Cranner, Barthold Hansteen til Nordal Wille 1894.08.14
	Cranner, Barthold Hansteen til Nordal Wille 1894.09.17
	Cranner, Barthold Hansteen til Nordal Wille 1894.12.18
	Cranner, Barthold Hansteen til Nordal Wille 1895.01.22
	Cranner, Barthold Hansteen til Nordal Wille 1895.03.16
	Cranner, Barthold Hansteen til Nordal Wille 1895.06.17
	Cranner, Barthold Hansteen til Nordal Wille 1895.07.05
	Cranner, Barthold Hansteen til Nordal Wille 1895.07.08
	Cranner, Barthold Hansteen til Nordal Wille 1895.08.08
	Cranner, Barthold Hansteen til Nordal Wille 1895.08.30
	Cranner, Barthold Hansteen til Nordal Wille 1895.09.05
	Cranner, Barthold Hansteen til Nordal Wille 1895.09.10
	Cranner, Barthold Hansteen til Nordal Wille 1895.11.01
	Cranner, Barthold Hansteen til Nordal Wille 1895.12.12
	Cranner, Barthold Hansteen til Nordal Wille 1896.01.28
	Cranner, Barthold Hansteen til Nordal Wille 1896.02.23
	Cranner, Barthold Hansteen til Nordal Wille 1896.03.03
	Cranner, Barthold Hansteen til Nordal Wille 1896.03.17
	Cranner, Barthold Hansteen til Nordal Wille 1898.09.09
	Cranner, Barthold Hansteen til Nordal Wille 1898.09.17
	Cranner, Barthold Hansteen til Nordal Wille 1899.01.19
	Cranner, Barthold Hansteen til Nordal Wille 1899.05.02
	Cranner, Barthold Hansteen til Nordal Wille 1899.05.28
	Cranner, Barthold Hansteen til Nordal Wille 1899.08.28
	Cranner, Barthold Hansteen til Nordal Wille 1899.10.02
	Cranner, Barthold Hansteen til Nordal Wille 1899.11.05
	Cranner, Barthold Hansteen til Nordal Wille 1899.11.08
	Cranner, Barthold Hansteen til Nordal Wille 1899.11.20
	Cranner, Barthold Hansteen til Nordal Wille 1900.01.19
	Cranner, Barthold Hansteen til Nordal Wille 1900.01.20
	Cranner, Barthold Hansteen til Nordal Wille 1900.04.22
	Cranner, Barthold Hansteen til Nordal Wille 1900.06.28
	Cranner, Barthold Hansteen til Nordal Wille 1900.07.10
	Cranner, Barthold Hansteen til Nordal Wille 1900.11.05
	Cranner, Barthold Hansteen til Nordal Wille 1901.03.26
	Cranner, Barthold Hansteen til Nordal Wille 1901.04.16
	Cranner, Barthold Hansteen til Nordal Wille 1901.06.19
	Cranner, Barthold Hansteen til Nordal Wille 1901.07.19
	Cranner, Barthold Hansteen til Nordal Wille 1901.10.23
	Cranner, Barthold Hansteen til Nordal Wille 1901.12.08
	Cranner, Barthold Hansteen til Nordal Wille 1902.01.24
	Cranner, Barthold Hansteen til Nordal Wille 1904.01.26
	Cranner, Barthold Hansteen til Nordal Wille 1904.05.19
	Cranner, Barthold Hansteen til Nordal Wille 1904.09.18
	Cranner, Barthold Hansteen til Nordal Wille 1904.10.25
	Cranner, Barthold Hansteen til Nordal Wille 1905.08.28
	Cranner, Barthold Hansteen til Nordal Wille 1905.09.27
	Cranner, Barthold Hansteen til Nordal Wille 1905.11.18
	Cranner, Barthold Hansteen til Nordal Wille 1906.02.15
	Cranner, Barthold Hansteen til Nordal Wille 1906.02.16
	Cranner, Barthold Hansteen til Nordal Wille 1906.03.29
	Cranner, Barthold Hansteen til Nordal Wille 1906.04.08
	Cranner, Barthold Hansteen til Nordal Wille 1906.07.27
	Cranner, Barthold Hansteen til Nordal Wille 1906.09.19
	Cranner, Barthold Hansteen til Nordal Wille 1906.10.06
	Cranner, Barthold Hansteen til Nordal Wille 1906.10.16
	Cranner, Barthold Hansteen til Nordal Wille 1907.01.24
	Cranner, Barthold Hansteen til Nordal Wille 1907.04.17
	Cranner, Barthold Hansteen til Nordal Wille 1907.05.27
	Cranner, Barthold Hansteen til Nordal Wille 1907.07.27
	Cranner, Barthold Hansteen til Nordal Wille 1908.06.06
	Cranner, Barthold Hansteen til Nordal Wille 1908.08.13
	Cranner, Barthold Hansteen til Nordal Wille 1908.12.22
	Cranner, Barthold Hansteen til Nordal Wille 1909.03.22
	Cranner, Barthold Hansteen til Nordal Wille 1909.03.31
	Cranner, Barthold Hansteen til Nordal Wille 1909.04.07
	Cranner, Barthold Hansteen til Nordal Wille 1909.04.19
	Cranner, Barthold Hansteen til Nordal Wille 1909.06.08
	Cranner, Barthold Hansteen til Nordal Wille 1909.07.14
	Cranner, Barthold Hansteen til Nordal Wille 1909.08.07
	Cranner, Barthold Hansteen til Nordal Wille 1909.08.24
	Cranner, Barthold Hansteen til Nordal Wille 1909.09.13
	Cranner, Barthold Hansteen til Nordal Wille 1910.03.15
	Cranner, Barthold Hansteen til Nordal Wille 1910.03.28
	Cranner, Barthold Hansteen til Nordal Wille 1910.04.11
	Cranner, Barthold Hansteen til Nordal Wille 1910.04.27
	Cranner, Barthold Hansteen til Nordal Wille 1910.05.03
	Cranner, Barthold Hansteen til Nordal Wille 1910.05.16
	Cranner, Barthold Hansteen til Nordal Wille 1910.05.20
	Cranner, Barthold Hansteen til Nordal Wille 1910.05.28
	Cranner, Barthold Hansteen til Nordal Wille 1910.06.02
	Cranner, Barthold Hansteen til Nordal Wille 1910.09.06
	Cranner, Barthold Hansteen til Nordal Wille 1910.09.25
	Cranner, Barthold Hansteen til Nordal Wille 1910.12.21
	Cranner, Barthold Hansteen til Nordal Wille 1911.03.11
	Cranner, Barthold Hansteen til Nordal Wille 1911.04.23
	Cranner, Barthold Hansteen til Nordal Wille 1911.06.03
	Cranner, Barthold Hansteen til Nordal Wille 1911.06.20
	Cranner, Barthold Hansteen til Nordal Wille 1911.07.19
	Cranner, Barthold Hansteen til Nordal Wille 1911.07.27
	Cranner, Barthold Hansteen til Nordal Wille 1911.08.03
	Cranner, Barthold Hansteen til Nordal Wille 1911.08.13
	Cranner, Barthold Hansteen til Nordal Wille 1911.10.22
	Cranner, Barthold Hansteen til Nordal Wille 1911.11.01
	Cranner, Barthold Hansteen til Nordal Wille 1911.11.13
	Det tyvende Aarhundre til Nordal Wille 1910.02.06
	Fristedt, Conrad til Nordal Wille 1886.12.27
	Fristedt, Conrad til Nordal Wille 1889.06.10
	Fristedt, Conrad til Nordal Wille 1891.12.25
	Fristedt, Conrad til Nordal Wille 1909.05.01
	Fristedt, Conrad til Nordal Wille 1909.09.19
	Fristedt, Conrad til Nordal Wille 1909.09.28
	Fristedt, Conrad til Nordal Wille 1909.10.02
	Fritschi, Fr. til Nordal Wille 1905.10.30 Stilet til "Ugens Nyt" ("Aftenpostens" uke utg.), redaksjonen
	Hertzberg, Ebbe til Nordal Wille 0000.10.27 Uten årstall.
	Hertzberg, Ebbe til Nordal Wille 1906.04.25
	Hertzberg, Ebbe til Nordal Wille 1910.01.27
	Hertzberg, Ebbe til Nordal Wille 1911.10.01
	Larsen, Carl Anton til Nordal Wille 1909.04.29 NBdigital: URN:NBN:no-nb_digimanus_285277.
	Lundh, Sverrer Hakon til Nordal Wille 1901.11.22
	Lundh, Sverrer Hakon til Nordal Wille 1906.11.22
	Nansen, Fridtjof til Nordal Wille 1898.08.31
	Nansen, Fridtjof til Nordal Wille 1902.01.13
	Nansen, Fridtjof til Nordal Wille 1902.02.21
	Nansen, Fridtjof til Nordal Wille 1903
	Nansen, Fridtjof til Nordal Wille 1903.04.27
	Nansen, Fridtjof til Nordal Wille 1903.06.24
	Nøkleby, Kr. Aug. til Nordal Wille 1901.01.15
	Nøkleby, Kr. Aug. til Nordal Wille 1901.01.21
	Ohlin, Axel til Nordal Wille Udatert 2 udaterte visittkort med hilsener.
	Qvigstad, Just Knud til Nordal Wille 1901.04.23 NBdigital: URN:NBN:no-nb_digimanus_292844.
	Qvigstad, Just Knud til Nordal Wille 1901.08.26 NBdigital: URN:NBN:no-nb_digimanus_292845.
	Qvigstad, Just Knud til Nordal Wille 1902.02.28 NBdigital: URN:NBN:no-nb_digimanus_292846.
	Qvigstad, Just Knud til Nordal Wille 1904.02.13 NBdigital: URN:NBN:no-nb_digimanus_292848.
	Rogstad, Anna til Nordal Wille 1906.03.10
	Rogstad, Anna til Nordal Wille 1906.04.12
	Sars, Johan Ernst til Nordal Wille 0000.10.04
	Sars, Johan Ernst til Nordal Wille 1904.06.03
	Werenskiold, Erik til Nordal Wille 1911.06.06
	Wollenweber, Wilhelm til Nordal Wille Udatert
	Wollenweber, Wilhelm til Nordal Wille 1906.08.10
	Wollenweber, Wilhelm til Nordal Wille 1906.10.03
	Wollenweber, Wilhelm til Nordal Wille 1907.03.25
	Wollenweber, Wilhelm til Nordal Wille 1907.04.17
	Wollenweber, Wilhelm til Nordal Wille 1907.05.18
	Wollenweber, Wilhelm til Nordal Wille 1907.06.04
	Wollenweber, Wilhelm til Nordal Wille 1907.06.17
	Wollenweber, Wilhelm til Nordal Wille 1907.06.28
	Wollenweber, Wilhelm til Nordal Wille 1907.07.03
	Wollenweber, Wilhelm til Nordal Wille 1907.08.29
	Wollenweber, Wilhelm til Nordal Wille 1907.09.14
	Wollenweber, Wilhelm til Nordal Wille 1907.11.01
	Wollenweber, Wilhelm til Nordal Wille 1907.11.18
	Wollenweber, Wilhelm til Nordal Wille 1907.11.28
	Wollenweber, Wilhelm til Nordal Wille 1907.12.08
	Wollenweber, Wilhelm til Nordal Wille 1907.12.22
	Wollenweber, Wilhelm til Nordal Wille 1907.12.30
	Wollenweber, Wilhelm til Nordal Wille 1908.06.18
	Wollenweber, Wilhelm til Nordal Wille 1908.07.18
	Wollenweber, Wilhelm til Nordal Wille 1908.08.07
	Wollenweber, Wilhelm til Nordal Wille 1908.10.10
	Wollenweber, Wilhelm til Nordal Wille 1908.11.08
	Wollenweber, Wilhelm til Nordal Wille 1909.02.14
	Wollenweber, Wilhelm til Nordal Wille 1909.06.05
	Wollenweber, Wilhelm til Nordal Wille 1909.10.05
	Wollenweber, Wilhelm til Nordal Wille 1909.12.17
	Wollenweber, Wilhelm til Nordal Wille 1909.12.28
	Wollenweber, Wilhelm til Nordal Wille 1910.01.06
	Wollenweber, Wilhelm til Nordal Wille 1910.01.20
	Wollenweber, Wilhelm til Nordal Wille 1910.02.10
	Wollenweber, Wilhelm til Nordal Wille 1910.03.01
	Wollenweber, Wilhelm til Nordal Wille 1910.03.18
	Wollenweber, Wilhelm til Nordal Wille 1910.04.14
	Wollenweber, Wilhelm til Nordal Wille 1910.05.02
	Wollenweber, Wilhelm til Nordal Wille 1910.05.11
	Wollenweber, Wilhelm til Nordal Wille 1910.05.28
	Wollenweber, Wilhelm til Nordal Wille 1910.07.03
	Wollenweber, Wilhelm til Nordal Wille 1910.07.10
	Wollenweber, Wilhelm til Nordal Wille 1910.07.27
	Wollenweber, Wilhelm til Nordal Wille 1910.08.21
	Wollenweber, Wilhelm til Nordal Wille 1910.09.02
	Wollenweber, Wilhelm til Nordal Wille 1910.12.21
	Woronin, M. til Nordal Wille 1897.08.12
	Woronin, M. til Nordal Wille 1897.09.01
	Wulff, Thorild til Nordal Wille 1906.05.27
	Wulff, Thorild til Nordal Wille 1907.07.25
	Wulff, Thorild til Nordal Wille 1908.01.30
	Wulff, Thorild til Nordal Wille 1908.03.21
	Wulff, Thorild til Nordal Wille 1909.05.14
	Wulff, Thorild til Nordal Wille 1910.02.16
	Wulff, Thorild til Nordal Wille 1910.06.01
	Wulff, Thorild til Nordal Wille 1911.03.31
	Wulff, Thorild til Nordal Wille 1911.12.16
	Ødegaard, Nils til Nordal Wille Udatert Visittkort.
	Ødegaard, Nils til Nordal Wille 1895.10.01
	Ødegaard, Nils til Nordal Wille 1907.01.06
	Ødegaard, Nils til Nordal Wille 1907.08.16
	Ødegaard, Nils til Nordal Wille 1907.12.13
	Örtenblad, Th. til Nordal Wille 1887.01.11
	Örtenblad, Th. til Nordal Wille 1895.03.19
	Örtenblad, Th. til Nordal Wille 1895.03.30
	Øyen, Peter Annæus til Nordal Wille 1901.04.16
	Øyen, Peter Annæus til Nordal Wille 1903.01.23
	Øyen, Peter Annæus til Nordal Wille 1904.02.22
	Øyen, Peter Annæus til Nordal Wille 1905.01.04
	Øyen, Peter Annæus til Nordal Wille 1905.01.04
	Øyen, Peter Annæus til Nordal Wille 1905.11.22
	Øyen, Peter Annæus til Nordal Wille 1906.01.07
	Øyen, Peter Annæus til Nordal Wille 1906.01.15
	Øyen, Peter Annæus til Nordal Wille 1907.06.20
	Øyen, Peter Annæus til Nordal Wille 1908.09.16
	Øyen, Peter Annæus til Nordal Wille 1909.01.19
	Øyen, Peter Annæus til Nordal Wille 1909.02.27
	Øyen, Peter Annæus til Nordal Wille 1909.04.26
	Øyen, Peter Annæus til Nordal Wille 1909.10.04
	Øyen, Peter Annæus til Nordal Wille 1911.02.16
	Øyen, Peter Annæus til Nordal Wille 1911.02.20
	Åberg, Eliel til Nordal Wille 1897.11.27
	Åberg, Eliel til Nordal Wille 1899.04.16
	Åhgren, John til Nordal Wille 1903.06.08
	Åhlin, L. W. til Nordal Wille 1901.06.27
	Åhlin, L. W. til Nordal Wille 1901.07.06
	Ånestad, S. til Nordal Wille 1904.10.26
	Ånestad, S. til Nordal Wille 1904.12.16
	Ånestad, S. til Nordal Wille 1905.01.29
	Ånestad, S. til Nordal Wille 1905.03.07
	Ångström, Knut til Nordal Wille 1900.05.15
	Ångström, Knut til Nordal Wille 1900.05.22
	Ångström, Knut til Nordal Wille 1904.03.26
	Ångström, Knut til Nordal Wille 1904.04.28
	Andersson, Gunnar til Nordal Wille 1910.12.24
	Ånestad, S. til Nordal Wille 1904.11.05
	Ancher, Michael Peter til Erik Werenskiold 1890.05.04
	Asbjørnsen, Peter Christen til Erik Werenskiold Udatert Udatert lapp.
	Asbjørnsen, Peter Christen til Erik Werenskiold 1878.10.29
	Asbjørnsen, Peter Christen til Erik Werenskiold 1878.11.21
	Asbjørnsen, Peter Christen til Erik Werenskiold 1878.11.23
	Asbjørnsen, Peter Christen til Erik Werenskiold 1878.12.23
	Asbjørnsen, Peter Christen til Erik Werenskiold 1879.01.05
	Asbjørnsen, Peter Christen til Erik Werenskiold 1879.01.22
	Asbjørnsen, Peter Christen til Erik Werenskiold 1879.01.23
	Asbjørnsen, Peter Christen til Erik Werenskiold 1879.01.27
	Asbjørnsen, Peter Christen til Erik Werenskiold 1879.02.24
	Asbjørnsen, Peter Christen til Erik Werenskiold 1879.03.18
	Asbjørnsen, Peter Christen til Erik Werenskiold 1879.03.29
	Asbjørnsen, Peter Christen til Erik Werenskiold 1879.04.15
	Asbjørnsen, Peter Christen til Erik Werenskiold 1879.04.20
	Asbjørnsen, Peter Christen til Erik Werenskiold 1879.05.15
	Asbjørnsen, Peter Christen til Erik Werenskiold 1879.05.29
	Asbjørnsen, Peter Christen til Erik Werenskiold 1879.10.23
	Asbjørnsen, Peter Christen til Erik Werenskiold 1882.09.25
	Asbjørnsen, Peter Christen til Erik Werenskiold 1883.09.20
	Asbjørnsen, Peter Christen til Erik Werenskiold 1883.09.20 Moltke Moes avskrift.
	Aubert, Andreas til Erik Werenskiold Udatert
	Aubert, Andreas til Erik Werenskiold 1891.08.23
